user_id,exam_name,session_id,actual_mark
623ab03bfb492fa5df28c569,Class 10 - Monthly MCQ Exam - March,67dec46a4cc731b32df529ed,11.25
623a3f1bfb492fa5df10b0de,Class 10 - Monthly MCQ Exam - March,67ded32ec3e39ebfb33914e5,12.75
623a3979fb492fa5df0ee826,Class 10 - Monthly MCQ Exam - March,67deb9b8c3e39ebfb3337869,19.25
623a941afb492fa5df23fdf8,Class 10 - Monthly MCQ Exam - March,67e00ce6c3e39ebfb3590d6a,22.5
623a710ffb492fa5df1d401d,Class 10 - Monthly MCQ Exam - March,67dfab6ac3e39ebfb34cca6e,20.25
623a8a95fb492fa5df224248,Class 10 - Monthly MCQ Exam - March,67df9c57c3e39ebfb34ac72d,25
623aae0cfb492fa5df286b6f,Class 10 - Monthly MCQ Exam - March,67debc42abdf5688f71479b8,19
623ab3e3fb492fa5df295ca1,Class 10 - Monthly MCQ Exam - March,67dfd275cc9cfe11255e34f0,26.25
623a52b1fb492fa5df1631fe,Class 10 - Monthly MCQ Exam - March,67dfd331cc9cfe11255e4f5a,25
623a62b1fb492fa5df1a1d37,Class 10 - Monthly MCQ Exam - March,67ded828eee38bf079bc1871,12.5
623a3c81fb492fa5df0fe0dd,Class 10 - Monthly MCQ Exam - March,67deb003c3e39ebfb33116a9,27.5
623a4f0cfb492fa5df153bc4,Class 10 - Monthly MCQ Exam - March,67dfc3b54cc731b32d0e6f7c,25
623a84f3fb492fa5df2132bc,Class 10 - Monthly MCQ Exam - March,67dee4a54cc731b32dfc7520,23.75
623ac942fb492fa5df2caf3e,Class 10 - Monthly MCQ Exam - March,67df97fec3e39ebfb34a177f,26.25
623a3c91fb492fa5df0fe5fc,Class 10 - Monthly MCQ Exam - March,67df9bbdc3e39ebfb34ab1ec,28.75
623a46d7fb492fa5df12fa61,Class 10 - Monthly MCQ Exam - March,67debb2a4cc731b32df320a6,18.75
623a4e7cfb492fa5df1515a9,Class 10 - Monthly MCQ Exam - March,67ebf6753db3b091e198a52e,10
623a74effb492fa5df1e0bc8,Class 10 - Monthly MCQ Exam - March,67dff47ec3e39ebfb3568923,16.25
623a4e27fb492fa5df14feb0,Class 10 - Monthly MCQ Exam - March,67deb0324cc731b32df0739b,21.25
623ad09bfb492fa5df2dc9d4,Class 10 - Monthly MCQ Exam - March,67ee5e1b001a458ef0b99a6b,25
623a7eeafb492fa5df2008db,Class 10 - Monthly MCQ Exam - March,67deaeec3bd4e7d6dc0c8148,18.75
623a4076fb492fa5df111aae,Class 10 - Monthly MCQ Exam - March,67dfb2014cc731b32d0c835b,22.5
623a318efb492fa5df0c24df,Class 10 - Monthly MCQ Exam - March,67dff88c001a458ef06be552,30
623a997ffb492fa5df24f25c,Class 10 - Monthly MCQ Exam - March,67deaed03bd4e7d6dc0c7bef,12.5
623aae3efb492fa5df28735a,Class 10 - Weekly MCQ Exam - April 1,67fbcab91fa1986a137b8c8e,0
623a5fc0fb492fa5df196e94,Class 10 - Weekly MCQ Exam - April 1,67fa5fb46fe9ebd911a36708,0
623a4bedfb492fa5df14639d,Class 10 - Weekly MCQ Exam - April 1,67fa60d66fe9ebd911a3bd23,5
623a9531fb492fa5df242f5c,Class 10 - Weekly MCQ Exam - April 1,67fa6eb980302fb494b46f76,14.5
623aa54ffb492fa5df26f883,Class 10 - Weekly MCQ Exam - April 1,67fae11b55b846de97069a87,0
623a3a1efb492fa5df0f1d9e,Class 10 - Weekly MCQ Exam - April 1,67fa5ee5914cdb6a67aaaf6c,10
623a8d34fb492fa5df22be24,Class 10 - Weekly MCQ Exam - April 1,67fa6573f674c43a81979d02,26.25
623a574ffb492fa5df175f7d,Class 10 - Weekly MCQ Exam - April 1,67fa866455b846de97fc8e38,20
623abccdfb492fa5df2ac61d,Class 10 - Weekly MCQ Exam - April 1,67fcfa4f80119ded90a04087,0
623a4e76fb492fa5df1513f2,Class 10 - Weekly MCQ Exam - April 1,67fb551cfde7a033cf36a35b,14.25
623ab1ddfb492fa5df2908d3,Class 10 - Weekly MCQ Exam - April 1,67fa66486fe9ebd911a57cf5,10
623acdacfb492fa5df2d5960,Class 10 - Weekly MCQ Exam - April 1,6801f8e0163da9626b59d1a4,10.75
623ad444fb492fa5df2e54b2,Class 10 - Weekly MCQ Exam - April 1,67fa655e55b846de97f4b376,16.25
623a9324fb492fa5df23d212,Class 10 - Weekly MCQ Exam - April 1,67fa605e6fe9ebd911a39e73,14.25
623a6a64fb492fa5df1bd2c2,Class 10 - Weekly MCQ Exam - April 1,67fa9ff7914cdb6a67b91076,18.75
623a473bfb492fa5df1315ad,Class 10 - Weekly MCQ Exam - April 1,67fb61f555b846de970c3091,22.5
623ab34ffb492fa5df2944b6,Class 10 - Weekly MCQ Exam - April 1,67fa5d8355b846de97f21145,0
623abd09fb492fa5df2acf82,Class 10 - Weekly MCQ Exam - April 1,67fa6b934fd4e280b75cefd0,20
623a8675fb492fa5df217c5b,Class 10 - Weekly MCQ Exam - April 1,67fa681778e293f6f1c7aa23,21.5
623a7a6afb492fa5df1f25e9,Class 10 - Weekly MCQ Exam - April 1,67fba4e780119ded90935d9c,6.75
623aac8dfb492fa5df282c3d,Class 10 - Weekly MCQ Exam - April 1,67fb290955b846de970831bc,11.25
623a60e4fb492fa5df19b274,Class 10 - Weekly MCQ Exam - April 1,67fa7bf480302fb494b7b393,10
623a9117fb492fa5df237351,Class 10 - Weekly MCQ Exam - April 1,67fb02e055b846de9706e918,21.25
623acd24fb492fa5df2d4517,Class 10 - Weekly MCQ Exam - April 1,67fa607e55b846de97f31450,25
623a4f0cfb492fa5df153bc4,Class 10 - Weekly MCQ Exam - April 1,67fa90ad55b846de97fe9e22,0
623a941afb492fa5df23fdf8,Class 10 - Weekly MCQ Exam - April 1,67fb9d5e80119ded9092a554,21.5
623a710ffb492fa5df1d401d,Class 10 - Weekly MCQ Exam - April 1,67fb88c20046c0ae88bd360f,24
623ad512fb492fa5df2e727e,Class 10 - Weekly MCQ Exam - April 1,67fb87ab80119ded90904bfd,15.25
623a52bafb492fa5df163464,Class 10 - Weekly MCQ Exam - April 1,67fa67d911b6dcf64fb3f34d,-2
623a7385fb492fa5df1dc1c8,Class 10 - Weekly MCQ Exam - April 1,67fa7f9080302fb494b8a2cf,27.5
623a3313fb492fa5df0cb1a2,Class 10 - Weekly MCQ Exam - April 1,67fa6405dc9870578f1d2a38,2.5
623aa212fb492fa5df266d33,Class 10 - Weekly MCQ Exam - April 1,67fa9729914cdb6a67b7c318,18.75
623a6229fb492fa5df19fdde,Class 10 - Weekly MCQ Exam - April 1,67fa680f6ab77355f1aeacec,25
623a338ffb492fa5df0cde2b,Class 10 - Weekly MCQ Exam - April 1,67fa821455b846de97fbc879,25
623a4e7cfb492fa5df1515a9,Class 10 - Weekly MCQ Exam - April 1,67fa82249172ac37d5e1be9e,11.25
623ac604fb492fa5df2c30de,Class 10 - Weekly MCQ Exam - April 1,67fa5e62914cdb6a67aa94b3,23.75
623a318efb492fa5df0c24df,Class 10 - Weekly MCQ Exam - April 1,67fb9bb880119ded90928d38,25
623a3979fb492fa5df0ee826,Class 10 - Weekly MCQ Exam - April 1,67fa613680302fb494b0d0b9,0
623a9930fb492fa5df24e40b,Class 10 - Weekly MCQ Exam - April 1,67fb468455b846de9709cd8a,13
623ab03bfb492fa5df28c569,Class 10 - Weekly MCQ Exam - April 1,67fa5f8a55b846de97f2abeb,0
623a7b9efb492fa5df1f6373,Class 10 - Weekly MCQ Exam - April 1,67fb90cd80119ded9091598e,0
623a48f5fb492fa5df1390e1,Class 10 - Weekly MCQ Exam - April 1,67fa75bb55b846de97f8f0f9,6.25
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - April 1,67fd090c1fa1986a1385cd92,22.5
623ab88bfb492fa5df2a1b70,Class 10 - Weekly MCQ Exam - April 1,67fa62f7914cdb6a67abfe08,26.25
623aa0bcfb492fa5df263319,Class 10 - Weekly MCQ Exam - April 1,67fb7d734734c1fad4aab7bd,13.75
623a4076fb492fa5df111aae,Class 10 - Weekly MCQ Exam - April 1,67fba33eb7c3dabda7d964aa,22.5
623a5759fb492fa5df1761dc,Class 10 - Weekly MCQ Exam - April 1,67fa984555b846de97ffebec,26.25
623a70fafb492fa5df1d3bb2,Class 10 - Weekly MCQ Exam - April 1,67fa67a1dc9870578f1e15d0,12.5
623ac942fb492fa5df2caf3e,Class 10 - Weekly MCQ Exam - April 1,67fa615097718fed1e57a4fb,27.5
623a46d7fb492fa5df12fa61,Class 10 - Weekly MCQ Exam - April 1,67fa612497718fed1e57955b,23.75
623a8ea6fb492fa5df2300d1,Class 10 - Weekly MCQ Exam - April 1,67fa777480302fb494b6c677,16.25
623ad5a9fb492fa5df2e88aa,Class 10 - Weekly MCQ Exam - April 1,67fcc02f80119ded909e22ac,12.5
623a3486fb492fa5df0d370d,Class 10 - Weekly MCQ Exam - April 1,67fa61fc80302fb494b1151b,13.75
623a4a30fb492fa5df13e85e,Class 10 - Weekly MCQ Exam - April 1,67fb776eefe36c9a0599c611,23.75
623a9fc8fb492fa5df260923,Class 10 - Weekly MCQ Exam - April 1,67fa713c97718fed1e5beae5,20
623aa09cfb492fa5df262d86,Class 10 - Weekly MCQ Exam - April 1,67fa64acb0f9432e35b5d3db,23
623acb7cfb492fa5df2d04f4,Class 10 - Weekly MCQ Exam - April 1,67fcf9d480119ded90a03e5e,11
623a318cfb492fa5df0c2456,Class 10 - Weekly MCQ Exam - April 1,680b4bbed4a6fd03b012b81a,0
623a5e1efb492fa5df190b33,Class 10 - Weekly MCQ Exam - April 1,67fa82c880302fb494b95274,10
623a4d1afb492fa5df14b55d,Class 10 - Weekly MCQ Exam - April 1,67fa6543819f1c66213e2a93,20
623ab752fb492fa5df29ea1b,Class 10 - Weekly MCQ Exam - April 1,67fa8e909416cf10c3b5a3d1,7
623aa068fb492fa5df26247d,Class 10 - Weekly MCQ Exam - April 1,67fa62d0914cdb6a67abecaf,15
623acf03fb492fa5df2d8ca8,Class 10 - Weekly MCQ Exam - April 1,67fa5ea580302fb494afec14,22.5
623a4a56fb492fa5df13f319,Class 10 - Weekly MCQ Exam - April 1,67fa659c8cd4055ccb49e78d,1.5
623ab44efb492fa5df296daf,Class 10 - Weekly MCQ Exam - April 1,67fa6278914cdb6a67abcd82,15
623a52b1fb492fa5df1631fe,Class 10 - Weekly MCQ Exam - April 1,67fba75e80119ded9093990c,18.75
623a4e50fb492fa5df1509dc,Class 10 - Weekly MCQ Exam - April 1,67fd452a80119ded90a5259d,9.5
623a41cffb492fa5df1181bd,Class 10 - Weekly MCQ Exam - April 1,67fb59d055b846de970b6ac4,22.5
623a4e17fb492fa5df14fa5b,Class 10 - Weekly MCQ Exam - April 1,67fbb43580119ded909505ba,25
623a3243fb492fa5df0c6751,Class 10 - Weekly MCQ Exam - April 1,67fa68a8914cdb6a67ad9d97,16.5
623ac5abfb492fa5df2c2367,Class 10 - Weekly MCQ Exam - April 1,67fbb30380119ded9094e755,28.75
623a6c3efb492fa5df1c3926,Class 10 - Weekly MCQ Exam - April 1,67fa7bbd914cdb6a67b241d9,5
623ad09bfb492fa5df2dc9d4,Class 10 - Weekly MCQ Exam - April 1,68047d7eee2bb74ec0466a9b,7.5
623aca29fb492fa5df2cd1ff,Class 10 - Weekly MCQ Exam - April 1,67fb31eefde7a033cf34411e,20
623a4e27fb492fa5df14feb0,Class 10 - Weekly MCQ Exam - April 1,67fa633f6fe9ebd911a49695,6.25
623a7670fb492fa5df1e5a75,Class 10 - Weekly MCQ Exam - April 1,67fb87198b24ebaebcdd5387,23.75
623ac953fb492fa5df2cb1d9,Class 10 - Weekly MCQ Exam - April 1,67fb301b55b846de97089f1b,26.25
623a3c81fb492fa5df0fe0dd,Class 10 - Weekly MCQ Exam - April 1,67fa64536fe9ebd911a52b69,17.5
623a4dc9fb492fa5df14e541,Class 10 - Weekly MCQ Exam - April 1,67fa71db55b846de97f7d5bc,10
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - April 1,67fa62f980302fb494b16d5f,23.75
623a8a95fb492fa5df224248,Class 10 - Weekly MCQ Exam - April 1,67fba03780119ded9092dd80,25
623a3724fb492fa5df0e2163,Class 10 - Weekly MCQ Exam - April 1,6804c3bf163da9626b8a589d,4.75
623a4c11fb492fa5df146d79,Class 10 - Weekly MCQ Exam - April 1,67fa6a383ab265e4bdd66561,0
623abca6fb492fa5df2abfee,Class 10 - Weekly MCQ Exam - April 1,67fa61cf914cdb6a67ab9ab7,23.75
623a72a2fb492fa5df1d9324,Class 10 - Weekly MCQ Exam - April 1,67fa68808c34b3b6c1b21821,10
623a8278fb492fa5df20b953,Class 10 - Weekly MCQ Exam - April 1,67fa5e21914cdb6a67aa8a97,17.5
623a4fb2fb492fa5df156846,Class 10 - Weekly MCQ Exam - April 1,67fa5e2b80302fb494afd7f1,0
623a3b3afb492fa5df0f7885,Class 10 - Weekly MCQ Exam - April 1,67fb758ab7c3dabda7d4379f,23.75
623a8787fb492fa5df21b014,Class 10 - Weekly MCQ Exam - April 1,67fa93ec55b846de97ff47dd,0
623ab928fb492fa5df2a340e,Class 10 - Weekly MCQ Exam - April 1,67fbd8f580119ded90972076,21.25
623acba8fb492fa5df2d0ba7,Class 10 - Weekly MCQ Exam - April 1,67fa724b8cd4055ccb4d1e04,9.75
623a6ae8fb492fa5df1beee1,Class 10 - Weekly MCQ Exam - April 1,68084d972a89561043ad199f,0
623a84f3fb492fa5df2132bc,Class 10 - Weekly MCQ Exam - April 1,67fb6a775a64b38d49fe9b7c,13.75
623a4e07fb492fa5df14f604,Class 10 - Weekly MCQ Exam - April 1,67fa6ca155b846de97f6808f,15.25
623a5e57fb492fa5df1918bc,Class 10 - Weekly MCQ Exam - April 1,67fa8d1255b846de97fde9e5,7.5
623a71d0fb492fa5df1d67dc,Class 10 - Weekly MCQ Exam - April 1,67fb5534a26198776d50c8d9,21.25
623ab3e3fb492fa5df295ca1,Class 10 - Weekly MCQ Exam - April 1,68039b2af49cf5afa7739c35,0
623a6d59fb492fa5df1c764b,Class 10 - Weekly MCQ Exam - April 1,67fba055b7c3dabda7d90e4a,18
623ac77bfb492fa5df2c6a13,Class 10 - Weekly MCQ Exam - April 1,67fa720980302fb494b55c7a,25
623ab8eefb492fa5df2a2ac2,Class 10 - Weekly MCQ Exam - April 1,67fb9f54b7c3dabda7d8efe7,21.25
623ad1befb492fa5df2df54d,Class 10 - Weekly MCQ Exam - April 1,67fa706697718fed1e5ba08c,26.25
623a48fcfb492fa5df1392d7,Class 10 - Weekly MCQ Exam - April 1,67fa632197718fed1e584524,10.75
623a9c83fb492fa5df2577ed,Class 10 - Weekly MCQ Exam - April 1,67fa8f41eb31b33adebfb3ae,25
623abf33fb492fa5df2b259d,Class 10 - Weekly MCQ Exam - April 1,67fa5dc255b846de97f2326c,2.5
623a71c6fb492fa5df1d65bb,Class 10 - Weekly MCQ Exam - April 1,67fa6944914cdb6a67adaeaa,0
623a7b9efb492fa5df1f6373,Class 10 - Weekly MCQ Exam - February 1,67a76f37de2c2794221c7223,17.5
623a8675fb492fa5df217c5b,Class 10 - Weekly MCQ Exam - February 1,67a88df8b17b5fe327246771,18.75
623acf3cfb492fa5df2d950c,Class 10 - Weekly MCQ Exam - February 1,67a8508896818a09236a3088,16.25
623a318cfb492fa5df0c2456,Class 10 - Weekly MCQ Exam - February 1,67a7720a2c9c553793df9383,11.25
623a41cffb492fa5df1181bd,Class 10 - Weekly MCQ Exam - February 1,67a80bbea265a652269c9343,21.25
623a84f3fb492fa5df2132bc,Class 10 - Weekly MCQ Exam - February 1,67a86f9aa265a65226a56736,12.5
623ac953fb492fa5df2cb1d9,Class 10 - Weekly MCQ Exam - February 1,67a83319a265a652269f2be2,20
623a6ae8fb492fa5df1beee1,Class 10 - Weekly MCQ Exam - February 1,680b7b24d4a6fd03b0151155,16.5
623a7385fb492fa5df1dc1c8,Class 10 - Weekly MCQ Exam - February 1,67a88d12a265a65226ab8caa,25
623a8694fb492fa5df21823e,Class 10 - Weekly MCQ Exam - February 1,67a9631da265a65226c110cf,18.75
623a9324fb492fa5df23d212,Class 10 - Weekly MCQ Exam - February 1,67a76c0296818a092353e05e,16.75
623a51f3fb492fa5df160079,Class 10 - Weekly MCQ Exam - February 1,67a8aaf196818a09237b2f02,17.5
623acd24fb492fa5df2d4517,Class 10 - Weekly MCQ Exam - February 1,67a9f3fea265a65226c81c57,20
623ab411fb492fa5df2963fe,Class 10 - Weekly MCQ Exam - February 1,67d405846d0ffb41a4eed46e,16.25
623a46ccfb492fa5df12f732,Class 10 - Weekly MCQ Exam - February 1,67a76c5996818a092353f3c7,20
623a4daffb492fa5df14de4a,Class 10 - Weekly MCQ Exam - February 1,67c1a1c191f4ff5af1df49f2,15
623aae3efb492fa5df28735a,Class 10 - Weekly MCQ Exam - February 1,67a76eb0a265a652268b173c,12.5
623a5501fb492fa5df16ca79,Class 10 - Weekly MCQ Exam - February 1,67a782d3cfe97da6000a0d35,11.25
623a338ffb492fa5df0cde2b,Class 10 - Weekly MCQ Exam - February 1,67a7839c267992657a297b9b,0
623ab88bfb492fa5df2a1b70,Class 10 - Weekly MCQ Exam - February 1,67a76abaa265a652268a145f,16.25
623ad5a9fb492fa5df2e88aa,Class 10 - Weekly MCQ Exam - February 1,67f51c853db3b091e1abda03,6.25
623abd09fb492fa5df2acf82,Class 10 - Weekly MCQ Exam - February 1,67a84fcaa265a65226a15949,21.25
623acba8fb492fa5df2d0ba7,Class 10 - Weekly MCQ Exam - February 1,67a991be96818a09238aaafd,20
623ab8d2fb492fa5df2a268e,Class 10 - Weekly MCQ Exam - February 1,67ab527ca265a65226dc80d3,20
623a4f38fb492fa5df1547ad,Class 10 - Weekly MCQ Exam - February 1,67a84dbd96818a092369f786,10
623a608cfb492fa5df199dfd,Class 10 - Weekly MCQ Exam - February 1,67ae041b64933092becc3d1a,16.25
623aa5ecfb492fa5df2712e4,Class 10 - Weekly MCQ Exam - February 1,6810d7d435be7fbe8fd52b28,12.5
623aba2cfb492fa5df2a5c9f,Class 10 - Weekly MCQ Exam - February 1,67a8735a96818a09236e9328,18.75
623a5825fb492fa5df17957d,Class 10 - Weekly MCQ Exam - February 1,67a7a71c96818a09235e9bb1,21.5
623ad09bfb492fa5df2dc9d4,Class 10 - Weekly MCQ Exam - February 1,67b0831f64933092bedbcc32,18.75
623a4c11fb492fa5df146d79,Class 10 - Weekly MCQ Exam - February 1,67a775862ecab9ebd1d4f05d,17.5
623ac775fb492fa5df2c693d,Class 10 - Weekly MCQ Exam - February 1,67a77b81a265a652268e2486,8.75
623ab3e3fb492fa5df295ca1,Class 10 - Weekly MCQ Exam - February 1,67a76b5c96818a092353b7cd,17.5
623ab929fb492fa5df2a343c,Class 10 - Weekly MCQ Exam - February 1,67a87df996818a092370f53a,18.75
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - February 1,67b9fa2d53abe0f5b2a3bd26,21.25
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - February 1,67a77fa4a265a652268f0b29,16.25
623a8004fb492fa5df203f96,Class 10 - Weekly MCQ Exam - February 1,67a76f3896818a092354b845,18.75
623acdbffb492fa5df2d5c51,Class 10 - Weekly MCQ Exam - February 1,67a8540c96818a09236a64fa,20
623aa5e9fb492fa5df271253,Class 10 - Weekly MCQ Exam - February 1,67c475f88f9536aae73dbddd,8.75
623ab928fb492fa5df2a340e,Class 10 - Weekly MCQ Exam - February 1,67a78a365f38e288d62249ae,21.25
623ac5abfb492fa5df2c2367,Class 10 - Weekly MCQ Exam - February 1,67a771a4a265a652268bdc2b,18.75
623acb7cfb492fa5df2d04f4,Class 10 - Weekly MCQ Exam - February 1,67a8059c96818a092364c73d,16.25
623acf03fb492fa5df2d8ca8,Class 10 - Weekly MCQ Exam - February 1,67a76d88441bb876dbc35c0a,15
623a3fc4fb492fa5df10e509,Class 10 - Weekly MCQ Exam - February 1,67a8ac2996818a09237b6c70,10.75
623aa07afb492fa5df262776,Class 10 - Weekly MCQ Exam - February 1,67a77ab096818a0923573059,14.5
623a6d59fb492fa5df1c764b,Class 10 - Weekly MCQ Exam - February 1,67a76f19de2c2794221c6db3,21.25
623a7666fb492fa5df1e5873,Class 10 - Weekly MCQ Exam - February 1,67a76aad96818a092353922b,0
623acc94fb492fa5df2d2fb1,Class 10 - Weekly MCQ Exam - February 1,67a89924a265a65226ae3d92,18.75
623acf7dfb492fa5df2d9ee7,Class 10 - Weekly MCQ Exam - February 1,67a76b58a265a652268a441b,11
623a48d2fb492fa5df138705,Class 10 - Weekly MCQ Exam - February 1,67a771e1a265a652268bf3aa,18.75
623ab95cfb492fa5df2a3c2a,Class 10 - Weekly MCQ Exam - February 1,67a8846696818a0923722005,12.5
623a97dcfb492fa5df24a781,Class 10 - Weekly MCQ Exam - February 1,67a89eb2a265a65226afbd22,-1.25
623a9cdcfb492fa5df258784,Class 10 - Weekly MCQ Exam - February 1,67a78c9896818a09235b7a3a,22.5
623a9be9fb492fa5df255d46,Class 10 - Weekly MCQ Exam - February 1,67a76afd83d9347d0a394742,20
623a343ffb492fa5df0d1d44,Class 10 - Weekly MCQ Exam - February 1,67a8b942a265a65226b6dba9,11.5
623a8a95fb492fa5df224248,Class 10 - Weekly MCQ Exam - February 1,67a788eaa265a65226917fa5,21.5
623a74effb492fa5df1e0bc8,Class 10 - Weekly MCQ Exam - February 1,67a8a9fb8809bd6f8e004acb,17.5
623ab72dfb492fa5df29e41b,Class 10 - Weekly MCQ Exam - February 1,67b0ab87deff227e0b44888d,23.75
623ac604fb492fa5df2c30de,Class 10 - Weekly MCQ Exam - February 1,67a960bc96818a09238989a2,6.5
623ad5effb492fa5df2e92ab,Class 10 - Weekly MCQ Exam - February 1,67b28fbdfb95106064119da8,0
623a54f8fb492fa5df16c814,Class 10 - Weekly MCQ Exam - February 1,67c146a091f4ff5af1db9879,10
623a89dffb492fa5df222059,Class 10 - Weekly MCQ Exam - February 1,67a77cfb96818a092357a37c,15
623ab2d8fb492fa5df2931b1,Class 10 - Weekly MCQ Exam - February 1,67a772473617721206afcb38,18.75
623a9af1fb492fa5df2532de,Class 10 - Weekly MCQ Exam - February 1,67a76aeaa265a652268a228f,17.5
623ab8eefb492fa5df2a2ac2,Class 10 - Weekly MCQ Exam - February 1,67a76edb96818a092354a1f0,20
623ac3a3fb492fa5df2bd3fc,Class 10 - Weekly MCQ Exam - February 1,67a76ad4a64da55add4a32e4,5
623a6c3efb492fa5df1c3926,Class 10 - Weekly MCQ Exam - February 1,67a76aaa83d9347d0a393146,1
623a7861fb492fa5df1ebe12,Class 10 - Weekly MCQ Exam - February 1,67a77a8e96818a0923572e03,18.75
623a7c7efb492fa5df1f8f7c,Class 10 - Weekly MCQ Exam - February 1,67a8216ca265a652269df275,0
623aa09cfb492fa5df262d86,Class 10 - Weekly MCQ Exam - February 1,67a7710196818a0923553f1b,20
623ad444fb492fa5df2e54b2,Class 10 - Weekly MCQ Exam - February 1,67a76b89a64da55add4a5de9,15
623a3486fb492fa5df0d370d,Class 10 - Weekly MCQ Exam - February 1,67a772a7a265a652268c2101,11.25
623ab813fb492fa5df2a0867,Class 10 - Weekly MCQ Exam - February 1,67ab24b6a265a65226d77a38,8.75
623a42b2fb492fa5df11c4b7,Class 10 - Weekly MCQ Exam - February 1,67afec0964933092bed7169b,4
623a8ea6fb492fa5df2300d1,Class 10 - Weekly MCQ Exam - February 1,67a847b596818a0923697db4,17.5
623aa7c1fb492fa5df2760bd,Class 10 - Weekly MCQ Exam - February 1,67b2fbddfb9510606414e94b,11.25
623a997ffb492fa5df24f25c,Class 10 - Weekly MCQ Exam - February 1,67a76c8b96818a0923540738,15
623a454efb492fa5df1288bb,Class 10 - Weekly MCQ Exam - February 1,67a8bce2a265a65226b7aeeb,1
623a473bfb492fa5df1315ad,Class 10 - Weekly MCQ Exam - February 1,67a7783e83d9347d0a3c52e9,22.5
623a6f07fb492fa5df1cd1cb,Class 10 - Weekly MCQ Exam - February 1,67a7909d96818a09235c2acf,18.75
623ab51afb492fa5df298ed5,Class 10 - Weekly MCQ Exam - February 1,67a83861a265a652269fc20e,20
623a318efb492fa5df0c24df,Class 10 - Weekly MCQ Exam - February 1,67a8870c96818a092372cfc3,23.75
623a98cffb492fa5df24d300,Class 10 - Weekly MCQ Exam - February 1,67a8b94196818a09237f80a2,16.25
623ab8bbfb492fa5df2a22f0,Class 10 - Weekly MCQ Exam - February 1,67a76cd1441bb876dbc33393,17.5
623ab8c4fb492fa5df2a2457,Class 10 - Weekly MCQ Exam - February 1,67a7ac90a265a652269603e8,10.25
623ab8abfb492fa5df2a2075,Class 10 - Weekly MCQ Exam - February 1,67b8b5683c3f8ede29db7b3c,12.5
623a3313fb492fa5df0cb1a2,Class 10 - Weekly MCQ Exam - February 1,67a8468ca265a65226a0aa25,7.75
623aa068fb492fa5df26247d,Class 10 - Weekly MCQ Exam - February 1,67a76c7b441bb876dbc318ce,20
623a56affb492fa5df173709,Class 10 - Weekly MCQ Exam - February 1,67a8b25e96818a09237d819c,21.25
623a6aa0fb492fa5df1bdfa9,Class 10 - Weekly MCQ Exam - February 1,67a78687a265a6522690b6ab,10
623ac942fb492fa5df2caf3e,Class 10 - Weekly MCQ Exam - February 1,67aa01bda265a65226c95e2c,21.25
623a48f5fb492fa5df1390e1,Class 10 - Weekly MCQ Exam - February 1,67a784dfcfe97da6000a7d11,10
623a4e7cfb492fa5df1515a9,Class 10 - Weekly MCQ Exam - February 1,67a76b6396818a092353b8fc,1.25
623a61f6fb492fa5df19f207,Class 10 - Weekly MCQ Exam - February 1,67a827b996818a0923673b42,16.25
623a748efb492fa5df1df7df,Class 10 - Weekly MCQ Exam - February 1,67a89d77b17b5fe3272858f9,15
623a3b3afb492fa5df0f7885,Class 10 - Weekly MCQ Exam - February 1,67a7a9ffa265a6522695c9f6,17.5
623a7eeafb492fa5df2008db,Class 10 - Weekly MCQ Exam - February 1,67cbd85016eb16ea454f16b9,13.75
623a8a9bfb492fa5df224394,Class 10 - Weekly MCQ Exam - February 1,67a8708696818a09236e3baf,21.25
623a9d5efb492fa5df259e0e,Class 10 - Weekly MCQ Exam - February 1,67dfa68ac3e39ebfb34c4098,18.75
623aba31fb492fa5df2a5d79,Class 10 - Weekly MCQ Exam - February 1,67acaafba265a65226ecfd05,7.5
623a41f5fb492fa5df118d02,Class 10 - Weekly MCQ Exam - February 1,67a79474a265a652269399d8,22.5
623abc17fb492fa5df2aa99d,Class 10 - Weekly MCQ Exam - February 1,67a77bde83d9347d0a3d26ca,17.5
623a3724fb492fa5df0e2163,Class 10 - Weekly MCQ Exam - February 1,68048d29ee2bb74ec0484caa,10
623a47cbfb492fa5df133d9c,Class 10 - Weekly MCQ Exam - February 1,67a852fc96818a09236a5780,21.25
623a4a30fb492fa5df13e85e,Class 10 - Weekly MCQ Exam - February 1,67a84a8996818a092369a075,12.5
623a574ffb492fa5df175f7d,Class 10 - Weekly MCQ Exam - February 1,67de83e8c3e39ebfb32ef22a,12.5
623a8ec2fb492fa5df230611,Class 10 - Weekly MCQ Exam - February 1,67a78c8d1fbbe90e924e6077,16.25
623a4e50fb492fa5df1509dc,Class 10 - Weekly MCQ Exam - February 1,67a76b1883d9347d0a394af1,16.25
623a9117fb492fa5df237351,Class 10 - Weekly MCQ Exam - February 1,67a8a2c74602d31c6d14c37a,22.5
623a3c91fb492fa5df0fe5fc,Class 10 - Weekly MCQ Exam - February 1,67a76ba196818a092353ca61,16.25
623aa026fb492fa5df26193f,Class 10 - Weekly MCQ Exam - February 1,67b1fdc564933092be00b04a,11.25
623aa02ffb492fa5df261aa5,Class 10 - Weekly MCQ Exam - February 1,67a774062c9c553793dfeeea,0
